id,neighbourhood_cleansed,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,punteggio_medio
1496529503225840000,Castello,1,2,2,2,4,3,4,2,2.71428571428571
1213555041953810000,Castello,4,3,2.75,3,3,3,3.75,3,3.07142857142857
1214230358545290000,Castello,3,3.33,3.33,4,2,3,4.33,3.33,3.33142857142857
1167347270554950000,Lido,3,3.33,3.33,3,4.33,3,4.67,2.67,3.47571428571429
1358598034623640000,Castello,1,3,4,4,2,3,5,4,3.57142857142857
1214332975518780000,Castello,4,3,3.25,3.25,4.5,4.25,4.5,2.75,3.64285714285714
1213632882871410000,Castello,5,3.8,4.2,3.6,3.4,3.2,4.2,3.2,3.65714285714286
1460149007380710000,Lido,3,3.33,3.67,3.33,4.67,3.67,3.67,3.33,3.66714285714286
42954148,Castello,1,3,1,5,5,5,3,4,3.71428571428571
52214562,Lido,1,3,3,2,5,5,5,3,3.71428571428571
1420804213360370000,Castello,2,3.5,3,3.5,4,4,4.5,3.5,3.71428571428571
36330119,Lido,3,3.33,4,3,4,4,4.67,3.33,3.76142857142857
1386106886831120000,Castello,2,3.5,3,4,4.5,3.5,4.5,3.5,3.78571428571429
1460112204114260000,Lido,7,3.57,3.71,3.29,4.86,3.86,4,3.29,3.79714285714286
968713406283109000,Lido,4,3.5,3.5,4,4.5,3.5,4.75,3.5,3.89285714285714
83610,Castello,9,3.88,3.78,3.56,4.44,4,4.67,3.33,3.95142857142857
1356287891272900000,Castello,3,3.67,4,3.33,4.33,4.33,4.67,3.33,3.95142857142857
34225039,Castello,20,3.75,3.8,3.45,4.3,4.25,4.5,3.75,3.97142857142857
50780320,Lido,1,4,4,2,5,5,5,3,4
1213674748361190000,Castello,3,3.33,3.67,4,4.33,4.33,4.67,3.67,4
1445612794226200000,Castello,1,4,4,4,4,4,5,3,4
583088604634339000,Castello,3,3.67,3.67,4.67,4.67,4.33,4,3,4.00142857142857
616567468851584000,Castello,5,3.4,3.5,3.6,4.6,4.8,5,3.2,4.01428571428571
765912442040894000,Castello,8,3.75,3.63,4.38,4.38,3.88,4.75,3.38,4.02142857142857
129278,Lido,8,3.8,4.13,2.88,4.38,4.38,4.88,3.75,4.02857142857143
36068063,Castello,3,4.33,3.33,4.67,3.67,3.33,5,4,4.04714285714286
28515467,Castello,2,3.5,5,3.5,5,3,5,3.5,4.07142857142857
24844608,Castello,7,4.14,3.86,4.57,4.14,3.57,4.43,4,4.10142857142857
1449077000275960000,Castello,4,3.75,4,3.75,4.5,4,4.5,4.25,4.10714285714286
1301680481923160000,Castello,22,4,4,3.77,3.95,4.27,4.82,4.05,4.12285714285714
1213712031210440000,Castello,1,3,4,4,5,5,4,4,4.14285714285714
1426698659837490000,Castello,4,4,4,4.25,4,4,4.75,4,4.14285714285714
935585069632792000,Castello,22,4,3.95,4.14,4.27,4.64,4.41,3.73,4.16285714285714
23332657,Lido,4,4.25,4,5,3.75,3.5,4.75,4,4.17857142857143
50780139,Lido,3,4,4.33,3.67,4,4.33,5,4,4.19
1213662665244310000,Castello,7,3.86,4.14,4.14,4.57,4.29,4.57,3.86,4.20428571428571
1049975933282110000,Castello,6,4.17,4.17,4.83,4,3.83,4.33,4.17,4.21428571428571
1425065816058870000,Castello,7,4,4.14,4.29,4.43,4.43,4.57,3.71,4.22428571428571
1214299259692060000,Castello,12,4,4.5,4.25,3.92,4.08,4.42,4.42,4.22714285714286
6165156,Castello,13,4.15,4.15,3.15,4.46,4.46,4.92,4.31,4.22857142857143
14881199,Castello,9,4,4.44,4.44,4.11,4.22,4.56,4.11,4.26857142857143
21807580,Castello,28,4.18,4.25,4.46,4.07,4.18,4.61,4.18,4.27571428571429
1401676464271640000,Castello,6,3.83,4.33,4.17,4.83,4.17,4.83,3.83,4.28428571428571
549107201984713000,Castello,4,4,3.75,4.75,4.5,4.25,4.75,4,4.28571428571429
554106115061235000,Castello,1,4,3,5,4,5,5,4,4.28571428571429
938978623479288000,Lido,1,4,4,4,4,5,5,4,4.28571428571429
1244636746677990000,Castello,1,3,3,5,5,5,5,4,4.28571428571429
41301335,Castello,11,4,4.27,4.45,4.09,4.27,4.91,4.09,4.29714285714286
722283993791502000,Castello,58,4.21,4.26,4.33,4.52,4.36,4.52,3.9,4.3
1394887332142010000,Castello,6,4.33,4.33,4.17,4.33,3.67,5,4.33,4.30857142857143
1004797902509900000,Castello,6,4.17,4.5,5,4.5,3.83,4,4.17,4.31
18456546,Castello,4,4,4,4.75,3.75,4.75,4.75,4.25,4.32142857142857
1213693918799840000,Castello,8,3.88,4.63,3.75,4.38,4.75,4.75,4.13,4.32428571428571
24318433,Castello,59,4.14,4.24,4.41,4.14,4.47,4.66,4.26,4.33142857142857
1214417246752180000,Castello,9,4.22,4.44,4,4.33,4.33,4.89,4.11,4.33142857142857
1401589483446780000,Castello,3,4.33,4.33,4,5,4,4.67,4,4.33285714285714
1213739574437310000,Castello,18,4.17,4.39,4.11,4.22,4.5,4.89,4.06,4.33428571428571
14500334,Castello,60,4.13,4.28,4.5,4.33,4.33,4.6,4.18,4.33571428571429
51600586,Castello,11,4.45,4.36,4.27,4.27,3.91,4.64,4.45,4.33571428571429
781737326445892000,Castello,5,4.2,4.2,4.2,4.6,5,4.6,3.6,4.34285714285714
1182399275679930000,Castello,21,4.05,4.43,4.05,4.71,4.48,4.76,4,4.35428571428572
765889333528401000,Castello,2,4.5,4,5,3.5,4,5,4.5,4.35714285714286
1353517672300460000,Lido,6,4.17,4.17,4.5,4.83,4.33,4.33,4.17,4.35714285714286
50838743,Castello,27,4.15,4.33,4.3,4.22,4.33,4.85,4.33,4.35857142857143
1242528494463820000,Castello,16,4.31,4.31,3.94,4.56,4.75,4.63,4.06,4.36571428571429
1213586071617170000,Castello,7,4.43,4.43,4.43,4.29,4.14,4.86,4,4.36857142857143
20759436,Castello,20,4.2,4.5,4.15,4.7,4.4,4.6,4.05,4.37142857142857
17400411,Castello,35,4.34,4.14,4.51,4.12,4.29,4.88,4.35,4.37571428571429
43722291,Castello,69,4.3,4.25,4.13,4.61,4.57,4.74,4.03,4.37571428571429
1096944933158460000,Castello,8,4,4.13,3.88,4.88,5,4.88,3.88,4.37857142857143
1382662742853080000,Castello,12,4.17,4.25,4.08,4.42,4.67,4.67,4.42,4.38285714285714
1188193356749220000,Castello,21,4.33,4.43,3.95,4.9,4.19,4.76,4.19,4.39285714285714
1442043659384960000,Castello,4,4.25,4.25,4,4.75,4.5,4.75,4.25,4.39285714285714
50499804,Castello,37,4.32,4.41,4.19,4.43,4.65,4.46,4.35,4.40142857142857
1460356168518920000,Castello,7,4.29,4.14,3.71,4.71,4.71,4.86,4.43,4.40714285714286
765917831095899000,Castello,7,4,4.43,4.43,4.86,4.57,4.86,3.71,4.40857142857143
1213574472344790000,Castello,7,4.29,4.57,4.57,4.29,4.29,4.71,4.14,4.40857142857143
895952,Castello,28,4.29,4.46,4.3,4.37,4.44,4.7,4.3,4.40857142857143
945052,Castello,63,4.27,4.35,4.32,4.47,4.58,4.73,4.17,4.41285714285714
1916543,Lido,47,4.15,4.54,4.37,4.28,4.46,4.7,4.39,4.41285714285714
31730906,Castello,26,4.23,4.42,4.42,4.5,4.65,4.65,4.08,4.42142857142857
27324465,Castello,19,4.21,4.21,4.37,4.42,4.68,4.84,4.26,4.42714285714286
51447058,Castello,114,4.29,4.42,4.61,4.31,4.29,4.84,4.23,4.42714285714286
1182403395263990000,Castello,17,4.18,4.35,4.29,4.82,4.47,4.82,4.06,4.42714285714286
1213716639667950000,Castello,5,4.4,4.6,4.2,4.8,4.2,4.6,4.2,4.42857142857143
7624650,Castello,18,4.5,4.28,4.44,4.06,4.5,4.89,4.33,4.42857142857143
807320200892608000,Castello,1,5,4,4,4,5,5,4,4.42857142857143
1351371030551360000,Castello,2,4.5,4.5,4.5,4.5,4,4.5,4.5,4.42857142857143
49713213,Castello,3,4.33,4,4.67,4.67,4.67,4.67,4,4.43
651326465949032000,Castello,56,4.23,4.39,4.41,4.68,4.41,4.82,4.09,4.43285714285714
50715955,Castello,161,4.27,4.3,4.22,4.53,4.63,4.79,4.3,4.43428571428571
16969709,Lido,24,4.38,4.29,4.5,4.83,4.71,4.29,4.08,4.44
53471400,Castello,13,4.46,4.31,4.31,4.23,4.62,4.85,4.31,4.44142857142857
31429316,Castello,45,4.24,4.58,4.51,4.24,4.69,4.49,4.38,4.44714285714286
1213747605099780000,Castello,12,4.5,4.42,4.5,4.08,4.5,4.83,4.33,4.45142857142857
37313455,Castello,6,4.33,4.17,4.33,4.83,4.83,4.5,4.17,4.45142857142857
52431342,Castello,227,4.27,4.23,4.34,4.71,4.71,4.73,4.17,4.45142857142857
24220492,Castello,85,4.33,4.46,4.42,4.48,4.55,4.66,4.27,4.45285714285714
15243635,Castello,5,4.6,4.6,4.2,4,4.6,4.8,4.4,4.45714285714286
1214263471305390000,Castello,33,4.42,4.52,4.42,4.24,4.42,4.85,4.33,4.45714285714286
53604796,Castello,31,4.29,4.52,4.52,4.45,4.55,4.65,4.23,4.45857142857143
1096925077199730000,Castello,52,4.33,4.4,4.04,4.75,4.67,4.77,4.27,4.46142857142857
45670115,Castello,82,4.34,4.38,4.51,4.48,4.53,4.74,4.27,4.46428571428571
32179827,Castello,58,4.29,4.53,4.24,4.53,4.57,4.86,4.24,4.46571428571429
33080794,Lido,8,4.38,4.63,4.88,4.38,4.38,4.88,3.75,4.46857142857143
673564140178409000,Lido,35,4.43,4.6,4.4,4.54,4.34,4.66,4.31,4.46857142857143
45459983,Castello,6,4.33,4.67,4.67,4.33,4.5,4.67,4.17,4.47714285714286
563605466797543000,Castello,3,4.67,4.67,4.67,4.33,4.67,4.67,3.67,4.47857142857143
1097609988938040000,Castello,14,4.57,4.64,4.36,4.36,4.21,4.79,4.43,4.48
27304289,Castello,16,4.31,4.44,4.44,4.5,4.56,4.81,4.31,4.48142857142857
770234819100794000,Castello,10,4.4,4.8,4.4,4.6,4.5,4.5,4.2,4.48571428571429
51021155,Castello,77,4.3,4.49,4.19,4.75,4.62,4.78,4.3,4.49
776137738650289000,Castello,32,4.31,4.59,4.69,4.5,4.53,4.72,4.13,4.49571428571429
7132497,Castello,202,4.4,4.43,4.55,4.53,4.54,4.78,4.27,4.5
598983216699964000,Castello,2,4.5,4.5,5,4.5,4,5,4,4.5
1275904232747210000,Lido,2,4.5,4,4.5,5,5,4.5,4,4.5
1423181511086410000,Castello,2,4,4.5,4.5,5,4.5,4.5,4.5,4.5
1311448602032310000,Castello,8,4.13,4.5,4.25,5,4.5,5,4.13,4.50142857142857
50387979,Castello,8,4.63,4.5,4.38,4.38,4.38,4.75,4.5,4.50285714285714
1096168297033970000,Castello,8,4.38,4.38,4.63,4.75,4.63,4.75,4,4.50285714285714
18075009,Castello,89,4.46,4.44,4.48,4.48,4.42,4.8,4.44,4.50285714285714
669429158327576000,Castello,19,4.32,4.58,4.42,4.84,4.53,4.84,4,4.50428571428571
1214247863493030000,Castello,34,4.56,4.53,4.35,4.44,4.5,4.88,4.29,4.50714285714286
27862042,Castello,63,4.38,4.41,4.35,4.67,4.81,4.75,4.21,4.51142857142857
31486078,Castello,53,4.3,4.6,4.47,4.49,4.57,4.79,4.36,4.51142857142857
731736814085614000,Castello,55,4.45,4.58,4.51,4.47,4.49,4.73,4.35,4.51142857142857
1213723980280220000,Castello,28,4.5,4.39,4.32,4.64,4.36,4.93,4.46,4.51428571428571
32455684,Lido,17,4.41,4.41,4.29,4.65,4.82,4.76,4.29,4.51857142857143
1.163533301836e+18,Castello,30,4.4,4.53,4.37,4.67,4.53,4.9,4.23,4.51857142857143
13075813,Lido,8,4.5,4.75,4.75,4.5,4.13,4.88,4.13,4.52
1095808676974830000,Castello,28,4.36,4.18,4.46,4.89,4.86,4.64,4.25,4.52
1178349577327640000,Castello,33,4.33,4.27,4.73,4.67,4.64,4.73,4.27,4.52
50670240,Castello,8,4.13,4.38,4.5,4.88,4.88,4.75,4.13,4.52142857142857
904929611448708000,Castello,27,4.56,4.52,4.26,4.52,4.48,4.85,4.48,4.52428571428571
34190206,Castello,9,4.44,4.33,4.56,4.67,4.56,4.78,4.33,4.52428571428572
44570827,Castello,13,4.38,4.62,4.69,4.38,4.54,4.85,4.23,4.52714285714286
3007237,Castello,7,4.57,4.43,4.57,4.57,4.43,4.86,4.29,4.53142857142857
44571378,Castello,59,4.49,4.48,4.79,4.53,4.6,4.55,4.29,4.53285714285714
314923,Castello,125,4.38,4.44,4.65,4.67,4.68,4.65,4.27,4.53428571428571
858428226622397000,Lido,12,4.5,4.33,4.75,4.83,4.58,4.33,4.42,4.53428571428572
1396963937424170000,Castello,11,4.55,4.82,4.55,4.64,3.82,5,4.36,4.53428571428572
3700166,Lido,120,4.39,4.57,4.45,4.49,4.6,4.85,4.4,4.53571428571429
1056346921196260000,Castello,21,4.43,4.48,4.57,4.62,4.67,4.81,4.19,4.53857142857143
52431689,Castello,158,4.39,4.42,4.37,4.72,4.75,4.85,4.28,4.54
33438466,Lido,10,4.5,4.4,4.3,4.7,4.7,4.8,4.4,4.54285714285714
52059320,Castello,6,4.5,4.33,4.5,4.83,4.33,4.83,4.5,4.54571428571429
798826,Castello,264,4.3,4.59,4.57,4.62,4.63,4.81,4.31,4.54714285714286
14245145,Castello,91,4.34,4.56,4.55,4.5,4.65,4.82,4.41,4.54714285714286
1062037501926290000,Castello,18,4.39,4.56,4.33,4.78,4.72,4.78,4.28,4.54857142857143
31395801,Castello,30,4.3,4.4,4.47,4.8,4.6,4.97,4.33,4.55285714285714
1555332,Castello,60,4.43,4.72,4.58,4.43,4.31,4.81,4.6,4.55428571428571
600596020530994000,Castello,15,4.67,4.6,4.47,4.47,4.67,4.73,4.27,4.55428571428571
5401000,Castello,78,4.45,4.47,4.61,4.53,4.62,4.75,4.45,4.55428571428571
50438544,Castello,9,4.33,4.22,4.78,5,4.56,4.78,4.22,4.55571428571429
39947230,Castello,58,4.48,4.64,4.34,4.59,4.64,4.88,4.34,4.55857142857143
831828395297164000,Castello,105,4.56,4.68,4.52,4.52,4.57,4.78,4.31,4.56285714285714
38563984,Castello,16,4.38,4.5,4.44,4.88,4.75,4.69,4.31,4.56428571428571
44339659,Lido,16,4.69,4.81,4.69,4.44,4.44,4.63,4.25,4.56428571428572
27651070,Castello,111,4.35,4.34,4.58,4.77,4.84,4.77,4.31,4.56571428571429
7359491,Castello,23,4.35,4.65,4.35,4.65,4.87,4.87,4.22,4.56571428571429
1093224215606350000,Castello,29,4.48,4.59,4.59,4.59,4.79,4.76,4.17,4.56714285714286
902838024416039000,Lido,7,4.86,4.71,4.57,4.71,4.71,4.71,3.71,4.56857142857143
748252587124786000,Castello,6,4.67,4.5,5,4.83,4.33,4.33,4.33,4.57
50767359,Lido,2,5,5,5,4.5,4,4.5,4,4.57142857142857
50780455,Lido,1,5,4,5,5,4,5,4,4.57142857142857
1111563715437320000,Castello,1,5,5,5,3,4,5,5,4.57142857142857
1179575868350680000,Castello,4,4.25,4.75,4.5,5,4.5,4.75,4.25,4.57142857142857
1346198446187770000,Castello,3,4.33,4.67,3.67,5,5,5,4.33,4.57142857142857
963649871370418000,Castello,27,4.59,4.56,4.63,4.67,4.56,4.63,4.37,4.57285714285714
1330921057460360000,Lido,9,4.67,4.56,4.22,4.78,4.67,4.78,4.33,4.57285714285714
18468430,Castello,7,4.43,4.43,4,4.83,4.83,5,4.5,4.57428571428571
957890980987243000,Castello,51,4.51,4.57,4.45,4.63,4.71,4.82,4.35,4.57714285714286
7000071,Castello,24,4.46,4.71,4.46,4.63,4.5,4.75,4.54,4.57857142857143
1.017242329774e+18,Castello,37,4.51,4.62,4.3,4.76,4.76,4.86,4.24,4.57857142857143
798869,Castello,300,4.44,4.6,4.53,4.67,4.6,4.79,4.42,4.57857142857143
13395330,Castello,33,4.48,4.64,4.73,4.76,4.48,4.73,4.24,4.58
30760815,Castello,294,4.46,4.56,4.55,4.68,4.51,4.78,4.53,4.58142857142857
632583363073735000,Castello,77,4.47,4.73,4.53,4.62,4.57,4.79,4.36,4.58142857142857
1173354396828920000,Castello,15,4.6,4.6,4.73,4.4,4.4,4.87,4.47,4.58142857142857
7040027,Lido,25,4.52,4.44,4.56,4.88,4.52,4.92,4.24,4.58285714285714
24720454,Castello,62,4.42,4.61,4.58,4.69,4.66,4.76,4.37,4.58428571428571
1214271517869390000,Castello,29,4.52,4.72,4.55,4.24,4.72,4.79,4.55,4.58428571428571
18171986,Castello,30,4.4,4.53,4.27,4.87,4.93,4.87,4.23,4.58571428571429
2123898,Castello,110,4.49,4.69,4.27,4.74,4.68,4.84,4.43,4.59142857142857
14219175,Castello,19,4.58,4.47,4.89,4.79,4.47,4.58,4.37,4.59285714285714
853684186878696000,Castello,19,4.42,4.53,4.74,4.47,4.68,4.89,4.42,4.59285714285714
331151,Castello,44,4.34,4.48,4.55,4.82,4.75,4.89,4.32,4.59285714285714
17003506,Castello,459,4.44,4.6,4.6,4.65,4.57,4.8,4.5,4.59428571428571
625216334581438000,Castello,71,4.52,4.68,4.58,4.52,4.62,4.87,4.37,4.59428571428571
50151623,Castello,89,4.55,4.49,4.55,4.62,4.66,4.74,4.56,4.59571428571429
27515222,Lido,23,4.57,4.65,4.65,4.48,4.35,4.87,4.61,4.59714285714286
1057763184406510000,Castello,21,4.67,4.76,4.71,4.29,4.33,4.95,4.52,4.60428571428571
13021925,Castello,478,4.52,4.6,4.49,4.67,4.72,4.9,4.34,4.60571428571429
5599591,Castello,4,4.25,4.25,4.5,5,5,5,4.25,4.60714285714286
622096418699107000,Castello,17,4.65,4.65,4.82,4.59,4.71,4.65,4.18,4.60714285714286
1214243394119290000,Castello,23,4.65,4.57,4.65,4.43,4.65,4.87,4.43,4.60714285714286
858427957222882000,Castello,186,4.42,4.46,4.62,4.71,4.73,4.88,4.44,4.60857142857143
7400250,Castello,261,4.53,4.61,4.67,4.6,4.37,4.89,4.6,4.61
27862450,Castello,115,4.48,4.57,4.38,4.77,4.91,4.78,4.38,4.61
3002329,Lido,107,4.38,4.55,4.58,4.79,4.83,4.73,4.42,4.61142857142857
16984763,Castello,413,4.52,4.65,4.6,4.61,4.56,4.85,4.51,4.61428571428571
1016712227116100000,Castello,43,4.6,4.58,4.53,4.6,4.74,4.88,4.37,4.61428571428572
1900791,Castello,292,4.48,4.63,4.65,4.72,4.67,4.74,4.43,4.61714285714286
22760897,Castello,9,4.44,4.78,4.33,4.89,4.67,4.89,4.33,4.61857142857143
28711981,Castello,30,4.53,4.67,4.03,4.73,4.93,4.97,4.47,4.61857142857143
1214333432446050000,Castello,12,4.58,4.67,4.33,4.75,4.75,4.83,4.42,4.61857142857143
1293404,Castello,43,4.49,4.63,4.77,4.6,4.76,4.64,4.45,4.62
806993795521965000,Lido,30,4.63,4.47,4.73,4.77,4.67,4.47,4.6,4.62
1423179032775810000,Castello,3,4.67,4.67,4.33,4.33,4.67,5,4.67,4.62
18403345,Lido,9,4.56,4.56,4.67,4.78,4.78,4.67,4.33,4.62142857142857
1138164411197050000,Castello,20,4.7,4.55,4.4,4.7,4.8,4.8,4.4,4.62142857142857
698317441115512000,Castello,26,4.65,4.73,4.69,4.65,4.54,4.73,4.38,4.62428571428571
23332524,Lido,8,4.5,4.63,4.5,4.75,4.75,4.75,4.5,4.62571428571429
14285734,Castello,86,4.47,4.62,4.54,4.7,4.73,4.91,4.42,4.62714285714286
2975771,Castello,5,4.6,4.8,4,5,5,4.6,4.4,4.62857142857143
17244840,Castello,151,4.45,4.71,4.61,4.64,4.67,4.89,4.43,4.62857142857143
27534086,Castello,161,4.5,4.55,4.56,4.76,4.79,4.8,4.44,4.62857142857143
593265291135252000,Castello,20,4.55,4.55,4.55,4.9,4.7,4.75,4.4,4.62857142857143
1092778780950390000,Castello,10,4.3,4.5,4.8,4.7,4.9,4.9,4.3,4.62857142857143
1100600080948840000,Lido,5,4.8,4.8,4.6,4.8,4.6,4.4,4.4,4.62857142857143
52416887,Castello,215,4.47,4.61,4.5,4.75,4.86,4.83,4.39,4.63
28068007,Lido,55,4.62,4.69,4.38,4.82,4.82,4.64,4.44,4.63
754940973507419000,Castello,39,4.54,4.67,4.59,4.77,4.72,4.85,4.28,4.63142857142857
788240680296562000,Castello,12,4.67,4.75,4.75,4.33,4.42,4.92,4.58,4.63142857142857
1108548321056920000,Castello,35,4.6,4.74,4.71,4.43,4.74,4.77,4.43,4.63142857142857
1117425663959650000,Castello,38,4.55,4.61,4.39,4.79,4.82,4.82,4.45,4.63285714285714
1214272768605620000,Castello,7,4.29,4.71,4.71,4.86,4.57,4.86,4.43,4.63285714285714
819328,Castello,324,4.43,4.6,4.56,4.75,4.75,4.89,4.46,4.63428571428571
24903402,Castello,52,4.52,4.67,4.46,4.79,4.56,4.94,4.52,4.63714285714286
886647262596244000,Castello,17,4.65,4.47,4.94,4.59,4.76,5,4.06,4.63857142857143
18495488,Lido,25,4.64,4.48,4.4,4.92,4.76,4.84,4.44,4.64
18276766,Castello,41,4.56,4.71,4.66,4.61,4.44,4.85,4.66,4.64142857142857
53355275,Castello,22,4.45,4.77,4.73,4.68,4.59,4.86,4.41,4.64142857142857
1365893928883910000,Castello,2,4.5,4.5,5,5,4.5,5,4,4.64285714285714
49527015,Castello,79,4.51,4.66,4.51,4.73,4.84,4.91,4.35,4.64428571428571
910767158398302000,Castello,35,4.57,4.51,4.66,4.77,4.8,4.94,4.26,4.64428571428571
6861742,Castello,614,4.48,4.55,4.61,4.74,4.74,4.9,4.5,4.64571428571429
420146,Castello,610,4.62,4.63,4.61,4.66,4.61,4.77,4.63,4.64714285714286
23195391,Lido,47,4.66,4.72,4.45,4.68,4.72,4.85,4.47,4.65
26505287,Castello,178,4.67,4.67,4.55,4.57,4.62,4.91,4.56,4.65
1214237945802920000,Castello,192,4.59,4.69,4.66,4.58,4.72,4.83,4.49,4.65142857142857
5569054,Castello,526,4.51,4.66,4.75,4.62,4.58,4.88,4.57,4.65285714285714
44566838,Castello,9,4.78,4.56,4.89,4.33,4.56,4.89,4.56,4.65285714285714
853325900127781000,Lido,9,4.56,4.78,4.67,4.67,4.67,4.78,4.44,4.65285714285714
920220233733911000,Castello,61,4.61,4.79,4.64,4.59,4.46,4.84,4.64,4.65285714285714
840779,Castello,308,4.61,4.57,4.54,4.75,4.74,4.84,4.53,4.65428571428571
5803115,Lido,106,4.57,4.56,4.5,4.81,4.79,4.9,4.45,4.65428571428571
1090684672219880000,Castello,12,4.58,4.75,4.67,4.58,4.75,4.75,4.5,4.65428571428571
1433068153496700000,Castello,9,4.56,4.67,4.67,4.78,4.78,4.56,4.56,4.65428571428571
827379666262580000,Castello,69,4.62,4.78,4.52,4.55,4.87,4.77,4.48,4.65571428571429
2597953,Castello,55,4.49,4.56,4.65,4.78,4.76,4.89,4.47,4.65714285714286
45359925,Castello,5,4.8,4.6,4.8,4,4.4,5,5,4.65714285714286
1121079470733840000,Castello,34,4.59,4.59,4.53,4.74,4.74,4.94,4.47,4.65714285714286
17490951,Lido,71,4.51,4.79,4.59,4.86,4.82,4.54,4.5,4.65857142857143
45708502,Castello,201,4.59,4.67,4.59,4.66,4.68,4.85,4.57,4.65857142857143
1017192303879520000,Castello,28,4.57,4.61,4.57,4.93,4.75,4.75,4.43,4.65857142857143
4425500,Castello,114,4.57,4.68,4.76,4.73,4.69,4.73,4.45,4.65857142857143
13161601,Castello,56,4.66,4.75,4.64,4.39,4.7,4.96,4.52,4.66
557655044290329000,Castello,16,4.56,4.56,4.56,4.69,4.75,4.88,4.63,4.66142857142857
630388,Castello,247,4.6,4.73,4.34,4.81,4.9,4.77,4.49,4.66285714285714
32233510,Lido,40,4.53,4.75,4.73,4.7,4.55,4.93,4.45,4.66285714285714
854177158729918000,Lido,36,4.61,4.64,4.67,4.72,4.75,4.78,4.47,4.66285714285714
924411297522529000,Castello,11,4.45,4.64,4.64,5,5,4.64,4.27,4.66285714285714
989202696943833000,Castello,36,4.67,4.86,4.75,4.56,4.61,4.64,4.56,4.66428571428571
28125365,Castello,63,4.68,4.6,4.59,4.71,4.83,4.79,4.46,4.66571428571429
51811518,Castello,59,4.66,4.71,4.64,4.63,4.78,4.83,4.42,4.66714285714286
51132554,Lido,57,4.68,4.77,4.46,4.86,4.82,4.7,4.4,4.67
46577725,Castello,112,4.61,4.69,4.57,4.69,4.68,4.92,4.53,4.67
3076142,Castello,147,4.51,4.76,4.75,4.59,4.56,4.92,4.61,4.67142857142857
53058369,Castello,108,4.58,4.64,4.59,4.72,4.69,4.88,4.6,4.67142857142857
1211503086389180000,Castello,26,4.65,4.77,4.65,4.62,4.85,4.81,4.35,4.67142857142857
1300085,Lido,28,4.61,4.71,4.79,4.71,4.71,4.71,4.46,4.67142857142857
1665038,Castello,404,4.61,4.69,4.64,4.57,4.71,4.9,4.58,4.67142857142857
5402038,Castello,17,4.47,4.71,4.82,4.82,4.81,4.44,4.63,4.67142857142857
2207546,Castello,364,4.56,4.75,4.59,4.72,4.72,4.8,4.57,4.67285714285714
11447312,Lido,13,4.77,4.85,3.85,4.85,4.85,5,4.54,4.67285714285714
992810157775131000,Lido,35,4.69,4.8,4.63,4.77,4.71,4.6,4.51,4.67285714285714
798846,Castello,511,4.56,4.72,4.6,4.74,4.69,4.86,4.56,4.67571428571429
25849656,Castello,125,4.65,4.78,4.54,4.61,4.75,4.86,4.54,4.67571428571429
32417184,Castello,218,4.53,4.69,4.84,4.73,4.61,4.87,4.46,4.67571428571429
900316189302397000,Lido,44,4.57,4.75,4.59,4.89,4.75,4.73,4.45,4.67571428571429
2841047,Lido,163,4.64,4.71,4.7,4.83,4.88,4.43,4.57,4.68
846956915328629000,Castello,74,4.65,4.72,4.77,4.58,4.7,4.88,4.47,4.68142857142857
52643828,Castello,212,4.61,4.74,4.45,4.79,4.76,4.9,4.53,4.68285714285714
15295568,Castello,281,4.59,4.66,4.69,4.63,4.69,4.95,4.58,4.68428571428571
44683102,Castello,47,4.72,4.64,4.7,4.79,4.43,4.91,4.6,4.68428571428571
15812296,Castello,5,4.8,4.6,4.8,4.8,4.8,5,4,4.68571428571429
1214264997569970000,Castello,23,4.74,4.57,4.57,4.74,4.57,4.91,4.7,4.68571428571429
44682423,Castello,90,4.6,4.72,4.69,4.86,4.63,4.82,4.49,4.68714285714286
14813824,Castello,162,4.6,4.65,4.69,4.87,4.81,4.74,4.46,4.68857142857143
51878750,Lido,70,4.74,4.76,4.64,4.74,4.7,4.87,4.37,4.68857142857143
754925167482951000,Castello,44,4.64,4.7,4.66,4.73,4.75,4.89,4.45,4.68857142857143
42528143,Castello,58,4.66,4.78,4.67,4.62,4.62,4.95,4.55,4.69285714285714
920928518083733000,Lido,13,4.54,4.85,4.46,4.77,4.85,5,4.38,4.69285714285714
10724090,Castello,227,4.6,4.77,4.48,4.78,4.81,4.84,4.59,4.69571428571429
22896240,Castello,240,4.68,4.67,4.72,4.7,4.59,4.83,4.68,4.69571428571429
26055196,Castello,17,4.88,4.65,4.76,4.65,4.47,4.88,4.59,4.69714285714286
1791811,Castello,318,4.61,4.67,4.74,4.74,4.78,4.78,4.56,4.69714285714286
27513530,Castello,17,4.71,4.65,4.71,4.94,4.82,4.76,4.29,4.69714285714286
49646809,Castello,74,4.69,4.74,4.7,4.73,4.61,4.92,4.5,4.69857142857143
934504084808777000,Lido,21,4.76,4.76,4.57,4.67,4.76,4.9,4.48,4.7
1162258022825200000,Castello,9,4.56,4.67,4.67,4.89,5,4.67,4.44,4.7
18001459,Castello,184,4.71,4.68,4.55,4.78,4.71,4.87,4.6,4.7
31611142,Castello,29,4.69,4.59,4.55,4.79,4.79,4.9,4.59,4.7
